Date,d,Time,Temperature,Humidity,Wind Speed,Wind Gust,Precipitation,Condition
9/10/20 19:00,9/10/2020,7:00 PM,61 F,90,8mph,0mph,0.0in,Light Rain
9/10/20 19:36,9/10/2020,7:36 PM,61 F,90,9mph,0mph,0.0in,Light Rain
9/10/20 19:53,9/10/2020,7:53 PM,61 F,93,9mph,0mph,0.0in,Light Rain
9/10/20 20:36,9/10/2020,8:36 PM,62 F,90,8mph,0mph,0.0in,Light Drizzle
9/10/20 20:53,9/10/2020,8:53 PM,62 F,90,9mph,0mph,0.0in,Cloudy
9/10/20 21:33,9/10/2020,9:33 PM,62 F,90,13mph,0mph,0.0in,Light Drizzle
9/10/20 21:53,9/10/2020,9:53 PM,62 F,90,9mph,0mph,0.0in,Light Drizzle
9/10/20 22:53,9/10/2020,10:53 PM,62 F,86,10mph,0mph,0.0in,Cloudy
9/11/20 23:53,9/11/2020,11:53 PM,63 F,78,12mph,0mph,0.0in,Cloudy
9/11/20 00:53,9/11/2020,12:53 AM,63 F,78,9mph,0mph,0.0in,Cloudy
9/11/20 01:53,9/11/2020,1:53 AM,63 F,78,12mph,0mph,0.0in,Cloudy
9/11/20 02:53,9/11/2020,2:53 AM,63 F,81,13mph,0mph,0.0in,Cloudy
9/11/20 03:53,9/11/2020,3:53 AM,63 F,81,9mph,0mph,0.0in,Cloudy
9/11/20 04:53,9/11/2020,4:53 AM,63 F,81,10mph,0mph,0.0in,Cloudy
9/11/20 05:53,9/11/2020,5:53 AM,63 F,84,13mph,0mph,0.0in,Cloudy
9/11/20 06:51,9/11/2020,6:51 AM,63 F,82,10mph,0mph,0.0in,Light Drizzle
9/11/20 06:53,9/11/2020,6:53 AM,63 F,84,9mph,0mph,0.0in,Light Drizzle
9/11/20 07:53,9/11/2020,7:53 AM,63 F,87,9mph,0mph,0.0in,Light Drizzle
9/11/20 08:05,9/11/2020,8:05 AM,63 F,87,9mph,0mph,0.0in,Light Drizzle
9/11/20 08:53,9/11/2020,8:53 AM,62 F,90,10mph,0mph,0.0in,Light Drizzle
9/11/20 09:53,9/11/2020,9:53 AM,63 F,84,12mph,0mph,0.0in,Cloudy
9/11/20 10:53,9/11/2020,10:53 AM,63 F,84,13mph,0mph,0.0in,Cloudy
9/11/20 11:22,9/11/2020,11:22 AM,64 F,80,10mph,0mph,0.0in,Cloudy
9/11/20 11:53,9/11/2020,11:53 AM,65 F,78,12mph,0mph,0.0in,Cloudy
9/11/20 12:53,9/11/2020,12:53 PM,66 F,78,10mph,0mph,0.0in,Cloudy
9/11/20 13:29,9/11/2020,1:29 PM,67 F,76,7mph,0mph,0.0in,Cloudy
9/11/20 13:53,9/11/2020,1:53 PM,67 F,76,7mph,0mph,0.0in,Cloudy
9/11/20 14:53,9/11/2020,2:53 PM,68 F,73,10mph,0mph,0.0in,Cloudy
9/11/20 15:48,9/11/2020,3:48 PM,68 F,73,8mph,0mph,0.0in,Cloudy
9/11/20 15:53,9/11/2020,3:53 PM,68 F,73,10mph,0mph,0.0in,Cloudy
9/11/20 16:53,9/11/2020,4:53 PM,68 F,70,13mph,0mph,0.0in,Cloudy
9/11/20 17:53,9/11/2020,5:53 PM,68 F,73,12mph,0mph,0.0in,Mostly Cloudy
9/11/20 18:53,9/11/2020,6:53 PM,69 F,73,12mph,0mph,0.0in,Mostly Cloudy
9/11/20 19:53,9/11/2020,7:53 PM,69 F,70,10mph,0mph,0.0in,Cloudy
9/11/20 20:53,9/11/2020,8:53 PM,69 F,68,12mph,0mph,0.0in,Cloudy
9/11/20 21:53,9/11/2020,9:53 PM,68 F,68,9mph,0mph,0.0in,Cloudy
9/11/20 22:53,9/11/2020,10:53 PM,67 F,70,7mph,0mph,0.0in,Cloudy
9/12/20 23:53,9/12/2020,11:53 PM,67 F,73,9mph,0mph,0.0in,Light Rain
9/12/20 00:53,9/12/2020,12:53 AM,66 F,75,14mph,0mph,0.0in,Cloudy
9/12/20 01:53,9/12/2020,1:53 AM,65 F,81,10mph,0mph,0.0in,Cloudy
9/12/20 02:53,9/12/2020,2:53 AM,65 F,81,10mph,0mph,0.0in,Cloudy
9/12/20 03:53,9/12/2020,3:53 AM,65 F,81,8mph,0mph,0.0in,Cloudy
9/12/20 04:43,9/12/2020,4:43 AM,64 F,90,8mph,0mph,0.0in,Cloudy
9/12/20 04:53,9/12/2020,4:53 AM,64 F,90,9mph,0mph,0.0in,Cloudy
9/12/20 05:53,9/12/2020,5:53 AM,65 F,87,12mph,20mph,0.0in,Cloudy
9/12/20 06:53,9/12/2020,6:53 AM,66 F,84,6mph,0mph,0.0in,Cloudy
9/12/20 07:49,9/12/2020,7:49 AM,64 F,94,7mph,0mph,0.0in,Rain
9/12/20 07:53,9/12/2020,7:53 AM,65 F,93,7mph,0mph,0.1in,Rain
9/12/20 08:33,9/12/2020,8:33 AM,65 F,93,9mph,0mph,0.1in,Light Rain
9/12/20 08:41,9/12/2020,8:41 AM,66 F,90,8mph,0mph,0.1in,Light Rain
9/12/20 08:53,9/12/2020,8:53 AM,66 F,90,9mph,0mph,0.1in,Light Rain
9/12/20 09:53,9/12/2020,9:53 AM,66 F,93,10mph,0mph,0.1in,Light Rain
9/12/20 10:53,9/12/2020,10:53 AM,67 F,93,9mph,0mph,0.1in,Light Rain
9/12/20 11:53,9/12/2020,11:53 AM,69 F,90,10mph,0mph,0.0in,Cloudy
9/12/20 12:07,9/12/2020,12:07 PM,69 F,90,12mph,21mph,0.0in,Cloudy
9/12/20 12:53,9/12/2020,12:53 PM,70 F,87,10mph,20mph,0.0in,Cloudy
9/12/20 13:53,9/12/2020,1:53 PM,71 F,87,9mph,0mph,0.0in,Light Drizzle
9/12/20 14:24,9/12/2020,2:24 PM,71 F,90,9mph,0mph,0.0in,Light Drizzle
9/12/20 14:53,9/12/2020,2:53 PM,71 F,90,10mph,0mph,0.0in,Light Drizzle
9/12/20 15:53,9/12/2020,3:53 PM,72 F,87,9mph,0mph,0.0in,Cloudy
9/12/20 16:53,9/12/2020,4:53 PM,73 F,84,10mph,18mph,0.0in,Cloudy
9/12/20 17:19,9/12/2020,5:19 PM,73 F,84,10mph,0mph,0.0in,Cloudy
9/12/20 17:53,9/12/2020,5:53 PM,72 F,87,10mph,0mph,0.0in,Cloudy
9/12/20 18:53,9/12/2020,6:53 PM,70 F,81,9mph,0mph,0.0in,Mostly Cloudy
9/12/20 19:53,9/12/2020,7:53 PM,69 F,84,9mph,0mph,0.0in,Mostly Cloudy
9/12/20 20:53,9/12/2020,8:53 PM,69 F,84,10mph,21mph,0.0in,Mostly Cloudy
9/12/20 21:53,9/12/2020,9:53 PM,68 F,81,10mph,18mph,0.0in,Mostly Cloudy
9/12/20 22:53,9/12/2020,10:53 PM,65 F,87,6mph,0mph,0.0in,Fair
9/13/20 23:53,9/13/2020,11:53 PM,63 F,90,5mph,0mph,0.0in,Fair
9/13/20 00:53,9/13/2020,12:53 AM,63 F,90,3mph,0mph,0.0in,Mostly Cloudy
9/13/20 01:53,9/13/2020,1:53 AM,64 F,87,6mph,0mph,0.0in,Mostly Cloudy
9/13/20 02:53,9/13/2020,2:53 AM,64 F,87,8mph,0mph,0.0in,Mostly Cloudy
9/13/20 03:53,9/13/2020,3:53 AM,63 F,87,8mph,0mph,0.0in,Mostly Cloudy
9/13/20 04:53,9/13/2020,4:53 AM,62 F,86,6mph,0mph,0.0in,Mostly Cloudy
9/13/20 05:53,9/13/2020,5:53 AM,61 F,90,6mph,0mph,0.0in,Fair
9/13/20 06:53,9/13/2020,6:53 AM,63 F,84,9mph,0mph,0.0in,Fair
9/13/20 07:53,9/13/2020,7:53 AM,65 F,75,8mph,0mph,0.0in,Fair
9/13/20 08:53,9/13/2020,8:53 AM,67 F,66,13mph,0mph,0.0in,Fair
9/13/20 09:53,9/13/2020,9:53 AM,70 F,57,8mph,0mph,0.0in,Fair
9/13/20 10:53,9/13/2020,10:53 AM,71 F,55,9mph,0mph,0.0in,Partly Cloudy
9/13/20 11:53,9/13/2020,11:53 AM,71 F,53,9mph,0mph,0.0in,Mostly Cloudy
9/13/20 12:53,9/13/2020,12:53 PM,74 F,50,8mph,0mph,0.0in,Partly Cloudy
9/13/20 13:53,9/13/2020,1:53 PM,76 F,46,8mph,0mph,0.0in,Partly Cloudy
9/13/20 14:53,9/13/2020,2:53 PM,74 F,55,8mph,0mph,0.0in,Fair
9/13/20 15:53,9/13/2020,3:53 PM,72 F,59,10mph,0mph,0.0in,Fair
9/13/20 16:53,9/13/2020,4:53 PM,70 F,63,8mph,0mph,0.0in,Fair
9/13/20 17:53,9/13/2020,5:53 PM,67 F,70,9mph,0mph,0.0in,Fair
9/13/20 18:53,9/13/2020,6:53 PM,66 F,73,6mph,0mph,0.0in,Fair
9/13/20 19:53,9/13/2020,7:53 PM,66 F,73,5mph,0mph,0.0in,Fair
9/13/20 20:53,9/13/2020,8:53 PM,65 F,75,5mph,0mph,0.0in,Fair
9/13/20 21:53,9/13/2020,9:53 PM,65 F,75,5mph,0mph,0.0in,Fair
9/13/20 22:53,9/13/2020,10:53 PM,64 F,78,0mph,0mph,0.0in,Fair
9/14/20 23:53,9/14/2020,11:53 PM,62 F,84,0mph,0mph,0.0in,Fair
9/14/20 00:53,9/14/2020,12:53 AM,61 F,87,0mph,0mph,0.0in,Fair
9/14/20 01:53,9/14/2020,1:53 AM,59 F,90,0mph,0mph,0.0in,Fair
9/14/20 02:53,9/14/2020,2:53 AM,59 F,90,0mph,0mph,0.0in,Fair
9/14/20 03:53,9/14/2020,3:53 AM,58 F,90,0mph,0mph,0.0in,Fair
9/14/20 04:53,9/14/2020,4:53 AM,58 F,90,0mph,0mph,0.0in,Fair
9/14/20 05:53,9/14/2020,5:53 AM,58 F,90,0mph,0mph,0.0in,Fair
9/14/20 06:53,9/14/2020,6:53 AM,60 F,86,0mph,0mph,0.0in,Partly Cloudy
9/14/20 07:53,9/14/2020,7:53 AM,64 F,78,0mph,0mph,0.0in,Mostly Cloudy
9/14/20 08:53,9/14/2020,8:53 AM,67 F,76,5mph,0mph,0.0in,Mostly Cloudy
9/14/20 09:53,9/14/2020,9:53 AM,68 F,73,5mph,0mph,0.0in,Mostly Cloudy
9/14/20 10:12,9/14/2020,10:12 AM,69 F,70,5mph,0mph,0.0in,Mostly Cloudy
9/14/20 10:41,9/14/2020,10:41 AM,69 F,68,5mph,0mph,0.0in,Mostly Cloudy
9/14/20 10:53,9/14/2020,10:53 AM,70 F,65,6mph,0mph,0.0in,Mostly Cloudy
9/14/20 11:53,9/14/2020,11:53 AM,72 F,61,0mph,0mph,0.0in,Mostly Cloudy
9/14/20 12:53,9/14/2020,12:53 PM,74 F,53,6mph,0mph,0.0in,Mostly Cloudy
9/14/20 13:53,9/14/2020,1:53 PM,74 F,53,5mph,0mph,0.0in,Mostly Cloudy
9/14/20 14:53,9/14/2020,2:53 PM,74 F,50,6mph,0mph,0.0in,Mostly Cloudy
9/14/20 15:53,9/14/2020,3:53 PM,73 F,48,8mph,0mph,0.0in,Mostly Cloudy
9/14/20 16:53,9/14/2020,4:53 PM,71 F,53,8mph,0mph,0.0in,Mostly Cloudy
9/14/20 17:53,9/14/2020,5:53 PM,69 F,58,8mph,0mph,0.0in,Mostly Cloudy
9/14/20 18:53,9/14/2020,6:53 PM,67 F,68,8mph,0mph,0.0in,Mostly Cloudy
9/14/20 19:53,9/14/2020,7:53 PM,66 F,70,7mph,0mph,0.0in,Mostly Cloudy
9/14/20 20:53,9/14/2020,8:53 PM,65 F,78,6mph,0mph,0.0in,Mostly Cloudy
9/14/20 21:53,9/14/2020,9:53 PM,65 F,81,5mph,0mph,0.0in,Mostly Cloudy
9/14/20 22:53,9/14/2020,10:53 PM,64 F,84,3mph,0mph,0.0in,Mostly Cloudy
9/15/20 23:53,9/15/2020,11:53 PM,63 F,87,3mph,0mph,0.0in,Mostly Cloudy
9/15/20 00:53,9/15/2020,12:53 AM,63 F,81,6mph,0mph,0.0in,Mostly Cloudy
9/15/20 01:53,9/15/2020,1:53 AM,62 F,80,7mph,0mph,0.0in,Mostly Cloudy
9/15/20 02:53,9/15/2020,2:53 AM,61 F,83,5mph,0mph,0.0in,Mostly Cloudy
9/15/20 03:53,9/15/2020,3:53 AM,60 F,83,7mph,0mph,0.0in,Mostly Cloudy
9/15/20 04:53,9/15/2020,4:53 AM,60 F,80,6mph,0mph,0.0in,Mostly Cloudy
9/15/20 05:53,9/15/2020,5:53 AM,59 F,83,7mph,0mph,0.0in,Mostly Cloudy
9/15/20 06:53,9/15/2020,6:53 AM,61 F,78,7mph,0mph,0.0in,Mostly Cloudy
9/15/20 07:53,9/15/2020,7:53 AM,63 F,72,8mph,0mph,0.0in,Partly Cloudy
9/15/20 08:53,9/15/2020,8:53 AM,67 F,66,9mph,0mph,0.0in,Partly Cloudy
9/15/20 09:53,9/15/2020,9:53 AM,70 F,57,9mph,0mph,0.0in,Mostly Cloudy
9/15/20 10:53,9/15/2020,10:53 AM,73 F,53,12mph,0mph,0.0in,Mostly Cloudy
9/15/20 11:53,9/15/2020,11:53 AM,74 F,50,7mph,0mph,0.0in,Mostly Cloudy
9/15/20 12:53,9/15/2020,12:53 PM,76 F,46,14mph,20mph,0.0in,Mostly Cloudy
9/15/20 13:53,9/15/2020,1:53 PM,77 F,45,9mph,0mph,0.0in,Mostly Cloudy
9/15/20 14:53,9/15/2020,2:53 PM,78 F,45,10mph,0mph,0.0in,Mostly Cloudy
9/15/20 15:53,9/15/2020,3:53 PM,78 F,45,8mph,17mph,0.0in,Mostly Cloudy
9/15/20 16:53,9/15/2020,4:53 PM,76 F,48,9mph,0mph,0.0in,Mostly Cloudy
9/15/20 17:53,9/15/2020,5:53 PM,75 F,48,9mph,0mph,0.0in,Mostly Cloudy
9/15/20 18:53,9/15/2020,6:53 PM,74 F,50,7mph,0mph,0.0in,Mostly Cloudy
9/15/20 19:53,9/15/2020,7:53 PM,71 F,55,7mph,0mph,0.0in,Mostly Cloudy
9/15/20 20:53,9/15/2020,8:53 PM,69 F,58,6mph,0mph,0.0in,Mostly Cloudy
9/15/20 21:53,9/15/2020,9:53 PM,68 F,59,8mph,0mph,0.0in,Mostly Cloudy
9/15/20 22:53,9/15/2020,10:53 PM,67 F,59,7mph,0mph,0.0in,Mostly Cloudy
9/16/20 23:53,9/16/2020,11:53 PM,64 F,63,8mph,0mph,0.0in,Mostly Cloudy
9/16/20 00:53,9/16/2020,12:53 AM,63 F,65,8mph,0mph,0.0in,Mostly Cloudy
9/16/20 01:53,9/16/2020,1:53 AM,63 F,65,8mph,0mph,0.0in,Mostly Cloudy
9/16/20 02:53,9/16/2020,2:53 AM,61 F,70,6mph,0mph,0.0in,Mostly Cloudy
9/16/20 03:53,9/16/2020,3:53 AM,61 F,70,8mph,0mph,0.0in,Mostly Cloudy
9/16/20 04:53,9/16/2020,4:53 AM,60 F,72,5mph,0mph,0.0in,Partly Cloudy
9/16/20 05:53,9/16/2020,5:53 AM,60 F,75,8mph,0mph,0.0in,Mostly Cloudy
9/16/20 06:53,9/16/2020,6:53 AM,62 F,70,10mph,0mph,0.0in,Mostly Cloudy
9/16/20 07:53,9/16/2020,7:53 AM,65 F,68,12mph,0mph,0.0in,Mostly Cloudy
9/16/20 08:53,9/16/2020,8:53 AM,68 F,65,12mph,0mph,0.0in,Mostly Cloudy
9/16/20 09:53,9/16/2020,9:53 AM,73 F,59,12mph,21mph,0.0in,Mostly Cloudy
9/16/20 10:53,9/16/2020,10:53 AM,76 F,56,12mph,0mph,0.0in,Partly Cloudy
9/16/20 11:53,9/16/2020,11:53 AM,79 F,54,12mph,0mph,0.0in,Partly Cloudy
9/16/20 12:53,9/16/2020,12:53 PM,80 F,52,9mph,21mph,0.0in,Partly Cloudy
9/16/20 13:53,9/16/2020,1:53 PM,82 F,51,14mph,21mph,0.0in,Partly Cloudy
9/16/20 14:53,9/16/2020,2:53 PM,83 F,47,9mph,0mph,0.0in,Partly Cloudy
9/16/20 15:53,9/16/2020,3:53 PM,83 F,44,14mph,21mph,0.0in,Partly Cloudy
9/16/20 16:53,9/16/2020,4:53 PM,82 F,44,12mph,0mph,0.0in,Mostly Cloudy
9/16/20 17:53,9/16/2020,5:53 PM,81 F,45,6mph,0mph,0.0in,Mostly Cloudy
9/16/20 18:38,9/16/2020,6:38 PM,75 F,62,18mph,26mph,0.0in,Cloudy
9/16/20 18:53,9/16/2020,6:53 PM,75 F,62,14mph,0mph,0.0in,Cloudy
9/16/20 19:53,9/16/2020,7:53 PM,74 F,64,12mph,0mph,0.0in,Cloudy
9/16/20 20:53,9/16/2020,8:53 PM,73 F,61,14mph,0mph,0.0in,Cloudy
9/16/20 21:53,9/16/2020,9:53 PM,72 F,66,10mph,0mph,0.0in,Cloudy
9/16/20 22:53,9/16/2020,10:53 PM,71 F,68,10mph,0mph,0.0in,Cloudy
9/17/20 23:53,9/17/2020,11:53 PM,70 F,71,8mph,0mph,0.0in,Mostly Cloudy
9/17/20 00:53,9/17/2020,12:53 AM,67 F,84,10mph,0mph,0.0in,Mostly Cloudy
9/17/20 01:25,9/17/2020,1:25 AM,68 F,81,9mph,0mph,0.0in,Cloudy
9/17/20 01:53,9/17/2020,1:53 AM,68 F,78,13mph,0mph,0.0in,Mostly Cloudy
9/17/20 02:13,9/17/2020,2:13 AM,67 F,79,13mph,0mph,0.0in,Mostly Cloudy
9/17/20 02:53,9/17/2020,2:53 AM,68 F,76,13mph,0mph,0.0in,Mostly Cloudy
9/17/20 03:41,9/17/2020,3:41 AM,66 F,73,14mph,0mph,0.0in,Mostly Cloudy
9/17/20 03:53,9/17/2020,3:53 AM,65 F,73,14mph,0mph,0.0in,Mostly Cloudy
9/17/20 04:27,9/17/2020,4:27 AM,66 F,73,16mph,0mph,0.0in,Mostly Cloudy
9/17/20 04:53,9/17/2020,4:53 AM,66 F,73,13mph,0mph,0.0in,Cloudy
9/17/20 05:53,9/17/2020,5:53 AM,65 F,73,18mph,29mph,0.0in,Cloudy
9/17/20 06:53,9/17/2020,6:53 AM,64 F,70,17mph,24mph,0.0in,Mostly Cloudy
9/17/20 07:53,9/17/2020,7:53 AM,65 F,61,20mph,28mph,0.0in,Mostly Cloudy
9/17/20 08:53,9/17/2020,8:53 AM,66 F,56,17mph,26mph,0.0in,Mostly Cloudy
9/17/20 09:53,9/17/2020,9:53 AM,68 F,47,20mph,25mph,0.0in,Fair
9/17/20 10:53,9/17/2020,10:53 AM,68 F,45,21mph,25mph,0.0in,Fair / Windy
9/17/20 11:53,9/17/2020,11:53 AM,68 F,47,15mph,0mph,0.0in,Fair
9/17/20 12:53,9/17/2020,12:53 PM,68 F,47,16mph,0mph,0.0in,Fair
9/17/20 13:53,9/17/2020,1:53 PM,68 F,43,17mph,25mph,0.0in,Fair
9/17/20 14:53,9/17/2020,2:53 PM,66 F,47,16mph,0mph,0.0in,Fair
9/17/20 15:53,9/17/2020,3:53 PM,65 F,47,16mph,0mph,0.0in,Fair
9/17/20 16:53,9/17/2020,4:53 PM,64 F,48,12mph,0mph,0.0in,Fair
9/17/20 17:53,9/17/2020,5:53 PM,62 F,52,14mph,0mph,0.0in,Partly Cloudy
9/17/20 18:53,9/17/2020,6:53 PM,62 F,52,12mph,0mph,0.0in,Partly Cloudy
9/17/20 19:53,9/17/2020,7:53 PM,62 F,52,10mph,0mph,0.0in,Fair
9/17/20 20:53,9/17/2020,8:53 PM,61 F,60,9mph,0mph,0.0in,Fair
9/17/20 21:53,9/17/2020,9:53 PM,61 F,60,10mph,0mph,0.0in,Fair
9/17/20 22:53,9/17/2020,10:53 PM,60 F,60,9mph,0mph,0.0in,Fair
9/18/20 23:53,9/18/2020,11:53 PM,61 F,58,10mph,0mph,0.0in,Fair
9/18/20 00:53,9/18/2020,12:53 AM,61 F,60,12mph,0mph,0.0in,Partly Cloudy
9/18/20 01:53,9/18/2020,1:53 AM,61 F,56,14mph,0mph,0.0in,Mostly Cloudy
9/18/20 02:53,9/18/2020,2:53 AM,59 F,58,17mph,0mph,0.0in,Mostly Cloudy
9/18/20 03:53,9/18/2020,3:53 AM,58 F,58,14mph,0mph,0.0in,Fair
9/18/20 04:53,9/18/2020,4:53 AM,57 F,55,15mph,0mph,0.0in,Partly Cloudy
9/18/20 05:53,9/18/2020,5:53 AM,57 F,59,17mph,25mph,0.0in,Partly Cloudy
9/18/20 06:53,9/18/2020,6:53 AM,58 F,56,16mph,0mph,0.0in,Partly Cloudy
9/18/20 07:53,9/18/2020,7:53 AM,59 F,46,18mph,0mph,0.0in,Partly Cloudy
9/18/20 08:53,9/18/2020,8:53 AM,59 F,49,17mph,0mph,0.0in,Mostly Cloudy
9/18/20 09:53,9/18/2020,9:53 AM,60 F,42,17mph,24mph,0.0in,Mostly Cloudy
9/18/20 10:53,9/18/2020,10:53 AM,59 F,46,21mph,25mph,0.0in,Mostly Cloudy / Windy
9/18/20 11:53,9/18/2020,11:53 AM,59 F,48,15mph,22mph,0.0in,Mostly Cloudy
9/18/20 12:53,9/18/2020,12:53 PM,60 F,41,18mph,28mph,0.0in,Fair
9/18/20 13:53,9/18/2020,1:53 PM,60 F,41,14mph,25mph,0.0in,Fair
9/18/20 14:53,9/18/2020,2:53 PM,60 F,39,16mph,24mph,0.0in,Fair
9/18/20 15:53,9/18/2020,3:53 PM,59 F,41,18mph,25mph,0.0in,Fair
9/18/20 16:53,9/18/2020,4:53 PM,57 F,45,15mph,0mph,0.0in,Fair
9/18/20 17:53,9/18/2020,5:53 PM,55 F,47,13mph,0mph,0.0in,Fair
9/18/20 18:53,9/18/2020,6:53 PM,55 F,49,9mph,0mph,0.0in,Fair
9/18/20 19:53,9/18/2020,7:53 PM,54 F,51,6mph,0mph,0.0in,Fair
9/18/20 20:53,9/18/2020,8:53 PM,51 F,59,6mph,0mph,0.0in,Fair
9/18/20 21:53,9/18/2020,9:53 PM,50 F,63,6mph,0mph,0.0in,Fair
9/18/20 22:53,9/18/2020,10:53 PM,50 F,63,0mph,0mph,0.0in,Fair
9/19/20 23:53,9/19/2020,11:53 PM,49 F,69,0mph,0mph,0.0in,Fair
9/19/20 00:53,9/19/2020,12:53 AM,49 F,71,0mph,0mph,0.0in,Fair
9/19/20 01:53,9/19/2020,1:53 AM,49 F,69,0mph,0mph,0.0in,Partly Cloudy
9/19/20 02:53,9/19/2020,2:53 AM,50 F,59,3mph,0mph,0.0in,Fair
9/19/20 03:53,9/19/2020,3:53 AM,48 F,58,6mph,0mph,0.0in,Fair
9/19/20 04:53,9/19/2020,4:53 AM,48 F,61,8mph,0mph,0.0in,Fair
9/19/20 05:53,9/19/2020,5:53 AM,48 F,61,7mph,0mph,0.0in,Fair
9/19/20 06:53,9/19/2020,6:53 AM,50 F,57,8mph,0mph,0.0in,Fair
9/19/20 07:53,9/19/2020,7:53 AM,53 F,52,10mph,0mph,0.0in,Fair
9/19/20 08:53,9/19/2020,8:53 AM,57 F,47,7mph,0mph,0.0in,Fair
9/19/20 09:53,9/19/2020,9:53 AM,59 F,42,8mph,0mph,0.0in,Fair
9/19/20 10:53,9/19/2020,10:53 AM,61 F,39,6mph,0mph,0.0in,Fair
9/19/20 11:53,9/19/2020,11:53 AM,63 F,38,3mph,0mph,0.0in,Fair
9/19/20 12:53,9/19/2020,12:53 PM,64 F,35,5mph,0mph,0.0in,Fair
9/19/20 13:53,9/19/2020,1:53 PM,64 F,38,9mph,0mph,0.0in,Fair
9/19/20 14:53,9/19/2020,2:53 PM,64 F,38,10mph,0mph,0.0in,Fair
9/19/20 15:53,9/19/2020,3:53 PM,63 F,40,10mph,0mph,0.0in,Fair
9/19/20 16:53,9/19/2020,4:53 PM,62 F,41,9mph,0mph,0.0in,Fair
9/19/20 17:53,9/19/2020,5:53 PM,60 F,44,7mph,0mph,0.0in,Fair
9/19/20 18:53,9/19/2020,6:53 PM,60 F,46,6mph,0mph,0.0in,Fair
9/19/20 19:53,9/19/2020,7:53 PM,57 F,53,6mph,0mph,0.0in,Fair
9/19/20 20:53,9/19/2020,8:53 PM,56 F,57,5mph,0mph,0.0in,Fair
9/19/20 21:53,9/19/2020,9:53 PM,57 F,55,5mph,0mph,0.0in,Fair
9/19/20 22:53,9/19/2020,10:53 PM,54 F,62,0mph,0mph,0.0in,Fair
9/20/20 23:53,9/20/2020,11:53 PM,53 F,66,0mph,0mph,0.0in,Fair
9/20/20 00:53,9/20/2020,12:53 AM,53 F,66,0mph,0mph,0.0in,Fair
9/20/20 01:53,9/20/2020,1:53 AM,53 F,69,0mph,0mph,0.0in,Fair
9/20/20 02:53,9/20/2020,2:53 AM,51 F,74,0mph,0mph,0.0in,Fair
9/20/20 03:53,9/20/2020,3:53 AM,50 F,68,0mph,0mph,0.0in,Fair
9/20/20 04:53,9/20/2020,4:53 AM,51 F,63,3mph,0mph,0.0in,Fair
9/20/20 05:53,9/20/2020,5:53 AM,51 F,61,5mph,0mph,0.0in,Fair
9/20/20 06:53,9/20/2020,6:53 AM,53 F,59,6mph,0mph,0.0in,Fair
9/20/20 07:53,9/20/2020,7:53 AM,58 F,47,7mph,0mph,0.0in,Fair
9/20/20 08:53,9/20/2020,8:53 AM,63 F,38,8mph,0mph,0.0in,Fair
9/20/20 09:53,9/20/2020,9:53 AM,66 F,36,10mph,0mph,0.0in,Fair
9/20/20 10:53,9/20/2020,10:53 AM,68 F,33,13mph,20mph,0.0in,Fair
9/20/20 11:53,9/20/2020,11:53 AM,69 F,29,10mph,21mph,0.0in,Fair
9/20/20 12:53,9/20/2020,12:53 PM,71 F,27,10mph,0mph,0.0in,Fair
9/20/20 13:53,9/20/2020,1:53 PM,72 F,26,14mph,21mph,0.0in,Fair
9/20/20 14:53,9/20/2020,2:53 PM,72 F,25,9mph,0mph,0.0in,Partly Cloudy
9/20/20 15:53,9/20/2020,3:53 PM,71 F,27,12mph,0mph,0.0in,Partly Cloudy
9/20/20 16:53,9/20/2020,4:53 PM,69 F,39,9mph,0mph,0.0in,Partly Cloudy
9/20/20 17:53,9/20/2020,5:53 PM,67 F,45,9mph,0mph,0.0in,Partly Cloudy
9/20/20 18:53,9/20/2020,6:53 PM,66 F,50,5mph,0mph,0.0in,Partly Cloudy
9/20/20 19:53,9/20/2020,7:53 PM,63 F,43,7mph,0mph,0.0in,Partly Cloudy
9/20/20 20:53,9/20/2020,8:53 PM,63 F,38,6mph,0mph,0.0in,Partly Cloudy
9/20/20 21:53,9/20/2020,9:53 PM,63 F,35,10mph,0mph,0.0in,Partly Cloudy
9/20/20 22:53,9/20/2020,10:53 PM,62 F,35,8mph,0mph,0.0in,Fair
9/21/20 23:53,9/21/2020,11:53 PM,60 F,39,9mph,0mph,0.0in,Fair
9/21/20 00:53,9/21/2020,12:53 AM,59 F,41,9mph,0mph,0.0in,Fair
9/21/20 01:53,9/21/2020,1:53 AM,57 F,45,6mph,0mph,0.0in,Fair
9/21/20 02:53,9/21/2020,2:53 AM,56 F,49,7mph,0mph,0.0in,Fair
9/21/20 03:53,9/21/2020,3:53 AM,55 F,51,9mph,0mph,0.0in,Fair
9/21/20 04:53,9/21/2020,4:53 AM,54 F,55,7mph,0mph,0.0in,Fair
9/21/20 05:53,9/21/2020,5:53 AM,52 F,59,3mph,0mph,0.0in,Fair
9/21/20 06:53,9/21/2020,6:53 AM,54 F,55,7mph,0mph,0.0in,Fair
9/21/20 07:53,9/21/2020,7:53 AM,57 F,51,9mph,0mph,0.0in,Partly Cloudy
9/21/20 08:53,9/21/2020,8:53 AM,63 F,46,9mph,0mph,0.0in,Partly Cloudy
9/21/20 09:53,9/21/2020,9:53 AM,67 F,44,8mph,0mph,0.0in,Mostly Cloudy
9/21/20 10:53,9/21/2020,10:53 AM,69 F,40,8mph,0mph,0.0in,Partly Cloudy
